Date,Value
1997-10-21,0.9092
1983-09-12,1.1774
1999-04-16,0.934
1978-10-31,0.6615
1992-08-19,0.7006
2003-10-31,0.8599
2009-10-13,0.6745
1991-07-26,0.8312
1982-02-24,0.9606
1999-09-20,0.9606
1978-07-12,0.758
1978-03-03,0.7615
1998-03-10,0.9352
2009-06-17,0.7212
1983-10-17,1.1612
2005-03-31,0.7693
1985-01-08,1.4069
1996-01-29,0.7729
1993-12-17,
1991-10-02,0.7963
1982-07-28,
1999-05-13,0.9408
2007-07-31,0.7304
2009-07-09,0.7153
2004-03-04,0.821
2010-10-14,0.71
1993-02-23,0.8196
1985-09-13,1.3201
1995-12-13,0.7581
1986-07-24,0.996
1993-01-21,
1994-09-30,0.7961
1985-08-21,
1980-03-06,0.6892
1994-05-24,0.8415
2017-05-23,0.8906
1993-05-20,0.8102
1990-11-08,0.714
1976-12-21,0.8229
1976-07-01,0.8509
2016-06-27,0.9113
2013-04-11,0.7618
1983-01-06,1.0116
2006-10-18,0.7991
1987-03-09,0.8837
1977-04-13,0.8283
1995-11-02,
2014-04-16,0.7243
2009-07-22,0.7038
1996-02-01,0.774
1992-06-29,0.7279
2009-01-02,0.7176
1995-01-18,0.7959
2003-03-14,0.9289
2013-01-28,0.7428
1985-05-17,1.3836
2016-05-12,0.877
1979-10-11,0.6827
1977-10-19,0.8181
2008-04-07,0.6365
2010-03-15,0.7325
1993-10-12,0.8257
2005-09-07,
2002-10-30,1.0166
1977-05-26,0.8255
1986-04-10,1.0803
1997-02-25,0.8569
1994-07-07,0.8091
1994-08-30,0.8128
1982-09-01,1.0496
2016-11-10,0.9192
1976-06-03,0.8534
1990-11-20,0.7073
2013-10-28,0.7254
2012-03-01,0.7501
1999-01-08,
1998-10-29,0.8439
1983-09-07,1.1906
2010-05-24,0.8078
1977-02-11,0.8335
1984-11-20,1.3419
2005-02-17,0.7655
1992-03-04,0.7998
2008-03-06,0.6511
1980-06-24,0.6801
1979-09-24,0.6768
2004-06-28,0.8203
1986-08-15,0.9657
1984-12-05,1.3756
2002-10-17,1.0284
1989-12-08,0.8513
2004-01-22,0.787
1984-01-27,1.2582
1982-12-31,1.025
2015-08-18,0.9063
2003-09-11,0.894
1994-10-26,0.7697
1994-10-07,0.7922
1992-08-11,0.7075
1975-01-03,0.7585
1981-12-11,0.9105
1998-04-03,0.9438
2001-08-28,1.0995
1987-02-10,0.8573
1996-06-04,0.7861
2010-10-26,0.721
1995-11-07,
2004-01-28,0.7943
2015-06-25,
1991-06-03,0.8353
1981-04-15,0.8465
1979-07-23,0.6886
1997-04-23,0.8759
1979-11-21,0.6759
1989-04-10,0.8942
1981-11-27,0.8917
2004-04-29,0.8374
2012-12-12,0.7668
1985-06-17,1.3791
1977-05-11,0.8292
2000-07-27,
2014-07-15,0.737
2011-01-27,0.7282
1998-11-03,0.8479
2015-04-09,0.9366
2009-08-12,
2016-11-07,0.9063
2015-05-08,0.8911
1988-12-05,0.8266
2003-09-12,0.8847
2010-11-05,0.7126
1979-02-14,0.7037
1980-11-12,0.7272
1980-12-17,0.7678
1975-01-07,0.751
1975-05-06,0.7371
1990-09-06,0.7438
2015-10-15,0.8783
1993-03-29,0.8274
1978-03-17,0.7615
1993-05-12,0.8064
1979-05-31,0.7213
1997-12-04,0.9024
2016-08-15,0.8931
2010-02-12,0.7347
1984-11-28,1.3774
2007-10-18,0.7002
1975-09-02,0.7957
1980-02-05,0.6688
1994-11-04,0.7859
2016-08-16,0.8882
1987-05-28,0.8669
1998-12-10,0.8484
2001-10-09,1.0891
2005-12-06,0.8491
1993-01-22,0.8006
1999-10-07,0.9318
2004-04-15,0.838
2000-07-24,1.0717
2014-04-01,0.725
1985-12-12,1.1539
1988-01-20,0.7974
1999-11-16,0.9701
2004-03-22,0.808
2002-11-11,0.9895
1991-09-04,0.8307
2003-06-30,0.8709
1997-06-20,0.8837
2016-03-09,0.9085
2001-12-06,
1975-11-05,0.7958
2013-05-17,0.7799
2009-01-20,0.7745
2010-03-29,0.7423
2005-10-18,0.8383
2005-07-13,0.827
2009-06-04,0.7049
1996-03-04,0.765
1990-11-13,0.7072
2009-06-18,0.7162
1989-10-19,0.8841
1985-11-06,1.1875
1986-07-23,0.9993
1977-10-11,0.8264
2003-12-23,0.8052
2004-10-11,0.8077
2000-01-10,0.9743
1976-04-21,0.8452
2015-09-17,0.8845
1982-10-01,1.0646
2005-08-30,0.8203
1988-11-23,0.8246
1990-01-24,
2017-03-14,0.9394
1990-05-31,0.8075
2003-03-03,0.922
2015-09-01,0.8884
1984-05-01,1.2218
1998-01-15,0.9347
2016-11-15,0.9321
1987-04-28,0.8585
2004-03-01,0.8035
2009-04-03,0.7449
1979-01-24,
1983-03-28,1.0731
1986-04-17,1.0321
2005-01-27,0.7668
2007-09-05,0.7325
2004-07-08,0.8064
1997-05-12,0.8696
2008-02-12,0.6853
1984-11-22,1.3441
1987-11-05,0.8082
1991-09-18,0.8063
1999-03-01,0.9147
1983-10-10,1.1558
2017-04-28,0.9183
1992-03-27,0.7892
2010-06-29,0.8211
1982-01-08,0.9086
2003-09-25,0.8682
1988-05-03,0.8057
2017-09-15,0.8359
2016-02-12,0.8893
2013-05-30,0.766
1985-03-19,1.471
2016-07-28,0.9023
1976-11-16,0.8334
1977-01-27,
2002-08-16,1.0165
1996-06-28,0.7807
1995-08-02,0.7333
1994-03-24,0.8586
1987-03-17,0.8739
2006-06-21,0.791
1996-03-18,0.7644
2013-01-02,0.7553
1989-10-25,0.8789
2016-01-27,0.92
2017-11-07,0.8639
2011-04-19,0.6987
2003-01-20,0.9371
1986-03-13,1.0548
1997-05-28,0.8684
2009-10-29,0.6748
2006-07-31,0.7836
2012-10-25,0.7716
1990-11-21,0.7073
1999-02-26,
1999-05-20,0.9413
1990-06-18,0.8005
1984-07-30,1.2962
1979-07-11,0.6941
2015-06-05,0.9003
2011-12-21,0.7663
2013-04-19,0.7645
2012-08-15,0.8141
1977-12-21,0.7831
1993-05-11,0.8062
2007-07-30,0.7309
2008-07-21,0.6304
2006-03-09,0.8388
2000-07-20,1.0819
2002-09-11,1.0289
1997-09-05,0.9209
2005-09-27,0.833
1991-03-18,0.7803
2000-12-27,1.0748
1993-09-29,
1979-02-05,0.7063
2012-07-23,0.8253
2011-03-02,0.7205
1985-08-12,1.2737
1987-11-26,0.8002
2005-02-16,0.7701
2014-06-10,0.7383
1982-12-01,1.0499
1993-07-01,0.8506
1981-11-12,0.887
2009-10-30,0.6778
1988-08-19,0.9077
1998-07-24,0.9087
1990-04-24,0.807
1994-07-13,0.7889
1999-03-25,0.9195
2001-08-01,1.1377
1996-12-02,0.7881
1983-01-19,1.0386
2008-06-30,0.6347
2006-02-28,0.8388
2006-04-03,0.8254
1990-01-29,0.8035
2010-11-09,0.7188
1984-02-28,1.1712
1982-09-23,1.0575
1992-08-04,0.708
2013-04-16,0.7616
2009-04-15,0.7588
2015-10-26,0.905
1995-11-29,0.751
1989-03-20,0.8951
2001-03-23,1.1198
2005-07-20,0.8324
1977-02-28,
1980-03-24,0.7217
1986-08-27,
2003-11-21,0.8382
1996-05-02,0.7872
2008-10-28,0.8015
2013-04-17,0.7668
2003-09-17,0.8898
1999-01-14,0.8546
1994-08-31,
2011-08-18,0.6985
1986-08-28,0.9645
2013-10-09,0.7399
2013-09-27,0.7386
2002-04-05,1.1377
1987-10-05,0.8772
2005-02-03,0.7719
1997-05-20,0.8654
1999-11-17,
2017-01-13,0.9413
1992-10-30,0.7626
1986-08-26,0.9617
1993-10-08,0.8304
1984-12-07,1.379
2005-07-14,0.8262
1995-06-12,0.7443
2004-01-26,0.7961
1977-11-11,0.8168
2009-07-01,0.7078
2012-07-09,0.8131
1997-02-14,0.8613
2016-03-04,0.9084
2009-11-18,0.6681
1994-03-11,0.8596
1976-12-06,0.8285
1984-06-07,1.2062
2003-03-07,0.9055
1992-04-24,
1981-03-20,0.803
1988-12-29,0.8564
1993-12-15,0.8793
1978-06-29,0.7648
1981-03-05,0.8289
2007-06-28,0.7427
1986-09-12,0.9692
2004-06-28,0.8203
1976-08-02,
2010-09-22,0.7457
1998-07-15,0.9213
1998-05-20,0.9041
1978-02-23,0.7603
1990-09-21,0.7506
1984-11-07,1.3114
1999-02-25,0.9053
1980-08-20,0.6906
2010-07-08,0.7886
1992-03-11,0.7982
1976-03-02,0.8295
1988-07-05,0.8742
1979-04-03,0.7104
1987-04-15,0.8607
1994-07-28,0.8114
1975-05-27,0.7255
1992-06-24,0.7437
2006-06-28,0.7981
2014-09-26,0.7876
1991-01-02,0.7166
1999-02-23,0.9106
1979-11-07,0.6858
2005-09-13,0.8144
2010-07-02,0.7935
1993-09-10,0.824
1976-06-28,0.8521
2011-11-03,0.7276
2011-02-02,0.7241
1978-09-13,0.7334
1979-02-12,0.7016
1994-10-27,0.7704
1995-08-25,0.7707
1979-04-18,0.7153
2004-12-29,0.7361
2004-03-31,0.8136
2010-09-15,0.7675
2005-04-15,
1997-01-21,0.827
2009-05-28,0.7173
1993-01-04,0.8211
2000-08-02,1.0942
1991-04-11,0.7961
1979-07-25,0.69
1977-04-20,0.8295
2003-05-12,0.866
1976-11-19,0.8336
1996-02-09,0.7666
2016-08-01,0.8953
1997-01-29,0.8385
2014-04-24,0.7236
1978-03-29,0.756
2008-10-31,0.7888
2006-03-31,0.8263
1995-08-31,0.7673
1992-09-10,0.682
2012-05-14,
1985-08-07,1.2887
1995-06-26,0.7385
1986-11-07,0.9719
1997-11-17,0.8836
1985-03-26,1.4413
1986-12-30,0.9225
1991-11-15,0.787
1998-02-24,0.9204
2011-10-13,0.7297
1990-10-11,0.7328
2014-06-23,0.7357
2005-04-18,0.7685
1990-05-21,0.7908
2001-09-04,1.1228
1982-06-16,1.0212
2008-01-24,0.6798
2013-10-21,0.7313
1993-12-03,0.8849
2005-05-24,0.7947
1983-11-11,1.1925
1990-06-05,0.8059
2002-09-25,1.0212
1986-01-06,1.1258
1976-04-02,0.8425
1980-08-18,0.6914
2016-02-17,0.8984
1998-03-09,0.9332
1995-01-12,0.7964
1995-11-15,0.7373
1998-09-03,0.8815
2003-12-09,0.8196
1986-05-28,1.0567
1979-02-20,0.7037
1990-03-07,0.8164
2017-11-08,0.8631
1998-04-16,0.9236
1980-02-25,0.6761
2012-01-16,0.7891
1982-06-21,1.0423
1985-01-11,1.4072
2002-02-26,1.151
2000-07-03,1.0511
1986-07-04,1.0104
1990-04-12,0.7979
2011-09-28,0.7352
1992-05-18,0.7634
1998-11-27,0.8734
2017-09-01,0.842
2000-09-11,1.1594
1980-05-16,0.6911
2008-06-03,0.6468
1976-10-25,0.8313
2007-12-07,0.6825
1987-04-03,0.8643
2007-05-14,0.7386
2008-10-07,0.7331
1994-08-22,
1978-05-04,0.7672
1975-06-17,0.7252
1996-10-10,0.783
1997-10-06,0.8989
1995-07-05,0.7329
2010-05-18,0.8082
2016-08-11,0.8946
1999-12-14,0.9946
2008-01-25,0.6804
1979-06-21,0.7056
1975-03-12,0.7338
1983-04-26,1.0806
2013-12-16,0.7271
2015-03-26,0.9158
2006-12-11,0.7567
1998-08-20,0.9192
2016-10-12,0.9082
2016-05-10,0.8777
1984-07-17,1.273
2014-03-26,0.7254
2008-10-17,0.7434
2015-08-28,
1980-11-03,0.7334
2009-01-16,0.7547
1997-01-15,0.8093
1988-08-11,0.9117
1985-06-24,1.3789
2011-10-03,0.7533
1985-06-06,1.3737
2010-06-04,0.8308
1976-06-02,0.8527
2001-07-23,1.1521
1986-11-10,0.9635
2005-04-29,0.7746
1985-03-29,1.3871
1977-08-09,0.8262
1976-08-19,0.8482
2016-09-15,0.8895
2006-08-10,0.7828
2004-03-04,0.821
1979-12-07,0.6743
2010-12-20,0.7634
1988-11-09,0.8494
1991-04-09,
1982-01-13,0.9196
2004-07-23,0.8255
2003-05-16,0.8665
1996-03-18,0.7644
2015-08-19,0.9046
1985-09-20,1.3
1991-07-23,
1982-11-12,1.0997
1977-03-24,0.8324
2002-05-15,1.1028
1981-01-26,0.787
1994-10-05,0.7931
1981-05-29,0.9075
2001-12-05,1.126
1985-08-01,1.2813
2015-12-11,0.9092
2005-01-24,0.7666
1976-04-07,0.8438
1991-03-26,0.81
1989-11-01,0.8792
2013-06-18,
1993-06-07,0.8137
2014-06-09,0.7357
1975-09-10,0.7973
1988-04-08,0.8034
1999-01-28,0.8759
2009-11-30,0.6661
1982-06-15,1.0136
1982-09-30,1.0661
2015-05-06,0.8807
2014-02-20,0.7293
1982-09-27,1.0672
1999-02-24,0.9131
2003-05-01,0.8879
2007-08-15,0.7424
1998-03-24,0.9343
1988-12-07,0.8411
2001-04-12,1.1193
1992-05-26,0.7708
1980-10-03,0.6973
1983-03-21,1.0661
1988-10-04,0.8938
2008-08-22,0.675
1997-03-18,0.8602
1982-11-02,1.0804
2009-02-11,0.7751
2016-12-09,0.9491
2012-07-20,0.8218
1982-12-22,1.0343
2000-01-12,0.9734
1979-09-03,0.6931
1993-10-14,0.8352
2000-10-20,1.1937
2011-08-09,0.7032
2004-01-08,0.786
2003-11-05,0.8706
1981-07-17,0.9466
2008-01-09,0.6817
2001-09-27,1.0865
2010-09-02,0.7795
1991-02-06,0.6964
2011-06-27,0.7003
2016-11-28,0.9449
1989-04-18,
1992-03-16,0.799
1993-11-08,0.8657
2003-04-16,0.9218
1994-04-25,0.8567
1978-03-07,0.7593
2014-09-15,0.7729
1979-09-18,0.6881
1995-01-05,0.8051
2004-09-16,0.8239
2016-01-19,0.9177
2014-08-04,0.7452
2016-04-08,0.8767
1988-06-10,0.8249
1976-05-25,
2003-03-11,0.9046
2012-10-11,0.7726
2004-09-29,0.812
1982-07-19,1.0352
2007-01-10,
2004-03-12,0.8203
1994-05-18,0.8464
2002-02-04,1.1538
1991-01-10,0.7342
1983-03-11,1.0459
2000-03-13,1.0342
1998-09-08,0.8832
1992-07-17,0.7033
2015-10-28,0.9038
2008-03-26,0.6345
2014-12-01,0.8015
1976-03-29,0.8433
1986-11-21,0.9518
1998-06-17,0.9145
1998-08-04,0.911
1994-09-29,0.7935
1987-10-13,0.8666
1996-06-28,0.7807
2010-08-10,0.7641
1978-09-15,0.7337
2007-05-10,0.7401
1983-02-03,1.0609
2003-08-20,0.8991
1997-08-01,0.9465
2010-07-23,0.7802
1979-09-14,0.6894
1997-06-27,0.8858
1982-09-02,1.0418
1981-04-10,0.8371
2010-01-07,0.6981
2007-04-26,0.735
1999-01-15,0.863
1995-04-27,
1996-08-07,0.7648
1993-05-18,0.8147
1981-04-08,0.8261
1978-10-27,0.6698
1986-01-06,1.1258
1984-01-26,1.2538
2011-06-24,0.706
1983-05-25,1.0959
2000-05-19,1.1199
1989-04-20,0.8801
1994-06-29,0.8119
1982-02-05,0.9454
2016-06-06,0.8798
1991-05-23,0.8202
2011-06-13,0.6956
2015-09-23,0.8974
2008-10-22,0.7748
1992-06-19,0.7516
1991-09-02,0.835
1975-04-16,0.7436
2012-04-02,0.7518
2013-05-08,0.7591
1982-02-12,0.9578
2006-05-17,0.782
1984-04-09,1.1739
1976-10-06,0.8303
1986-07-24,0.996
2016-10-27,0.9159
2001-02-13,
2005-12-29,0.8444
1981-02-04,0.812
2009-06-03,0.7049
2007-08-20,0.7418
1996-12-06,0.7871
1985-05-23,1.3903
1997-11-05,0.8784
1995-10-20,0.7388
2016-12-20,
2008-11-17,0.791
2006-12-11,0.7567
1981-11-12,0.887
2006-01-30,0.8276
2016-05-23,0.8931
1987-08-05,0.8968
2012-06-11,0.7994
2007-02-28,0.7569
1978-10-30,0.6579
1987-04-23,0.8652
1985-10-24,1.2092
1999-07-08,0.9823
1977-01-26,0.8375
1992-02-26,0.7928
1983-06-17,1.1244
1994-09-05,0.7999
1997-12-08,0.9117
1984-01-24,1.2612
1982-07-16,1.0442
1998-05-13,0.9081
2003-02-12,0.9314
1987-05-28,0.8669
2004-10-22,0.7916
1995-12-21,0.7517
2015-03-18,
1980-06-10,
2004-12-29,
2004-01-26,0.7961
2002-04-02,1.1346
2009-12-02,0.6633
2008-11-21,0.7996
1986-08-06,0.9733
2009-03-18,0.7628
1978-12-28,0.6956
2006-12-15,0.7639
2002-06-14,1.0544
1993-10-28,0.8691
2015-10-29,0.9124
1979-07-12,0.6947
1983-12-28,1.229
1985-08-08,1.2884
2005-08-24,0.8161
1999-07-05,0.9775
2006-12-05,0.7514
1998-09-04,0.8864
1990-08-28,0.7385
2012-01-23,0.7665
2009-03-04,0.7962
1994-06-15,0.836
1988-02-26,0.8103
2010-07-19,0.7711
2002-08-06,1.037
1992-11-19,0.7793
2005-02-14,0.7713
1992-03-26,0.7952
1979-04-26,0.7145
1980-10-08,0.6949
1997-07-25,0.9362
1986-11-04,0.9686
1991-04-24,0.8301
2008-10-14,0.7336
1977-06-02,0.8254
1999-10-04,0.9348
1976-01-16,0.8073
2008-09-26,0.6846
2002-11-06,1.0027
1977-06-14,0.8263
2001-09-24,1.0928
1977-10-28,0.8177
1978-09-18,0.7342
1988-12-13,0.8373
2005-04-20,0.7652
2015-08-04,0.9123
2002-08-14,1.0132
2002-01-31,1.1614
2016-02-02,0.9172
1990-06-26,0.7964
2017-04-25,0.9151
2013-03-08,0.7703
1988-01-11,0.7854
2013-03-04,
1987-08-04,0.8996
1991-02-11,0.6956
1988-03-04,0.8116
2011-07-07,0.6961
2014-08-20,0.7526
1985-08-12,1.2737
2005-06-02,0.8139
2008-01-28,
2014-03-27,0.7279
1999-09-20,0.9606
1977-02-14,0.831
1999-07-08,0.9823
2004-02-04,
2001-11-14,1.1316
1979-05-15,0.7194
1984-02-13,1.2269
1986-03-12,1.0474
1994-04-18,
1992-11-06,0.785
2004-06-25,
1995-03-09,0.7442
2012-07-03,0.7932
1987-04-30,0.8559
2010-09-10,0.7858
1987-07-08,0.8774
1998-11-02,0.8439
1991-08-20,0.8605
1997-01-02,
2014-06-03,0.7342
2010-06-22,0.8141
1986-12-24,0.9307
1996-10-14,0.783
1996-11-25,
2010-02-05,0.7315
2009-01-02,0.7176
2003-06-02,0.8532
1986-01-28,1.1028
1977-08-31,0.8288
1989-06-07,0.9396
2016-10-11,0.9044
1995-02-22,0.7714
2002-04-24,1.1211
1991-09-24,0.8002
2012-08-16,0.8089
1982-09-20,1.0519
1985-07-24,1.305
2005-10-25,0.8264
1994-11-11,0.7879
2011-11-11,0.7281
1993-09-10,0.824
2015-04-21,0.9309
1989-07-18,0.9037
1994-08-25,0.7967
2012-11-28,0.7747
2014-07-17,0.7398
1990-01-24,0.8082
1998-12-01,0.858
1991-04-05,0.7978
1998-02-27,0.9273
2007-04-30,0.7328
1978-02-24,0.7632
1991-11-04,0.7843
1991-05-22,0.823
2016-06-10,0.8851
1998-11-13,0.8637
1981-07-09,0.9603
1996-10-31,0.7748
1986-09-23,0.9645
2012-08-15,0.8141
1994-02-02,
1978-07-28,0.7507
2003-11-27,0.8402
1986-11-19,0.9462
1988-07-12,0.8809
2002-05-02,1.1078
1975-05-16,0.733
2013-03-08,0.7703
2016-10-25,0.9209
2017-02-09,0.9377
2001-04-03,1.1278
2006-07-12,0.7881
2000-11-22,1.1858
2006-05-26,
1995-09-13,0.7763
2004-12-21,0.7483
2014-06-12,0.738
1990-03-30,0.8089
2006-01-20,0.8267
1983-04-20,1.0836
2016-04-07,0.8788
2017-09-27,0.8524
1995-06-19,0.7419
1998-11-20,0.8635
1994-11-02,0.7707
1988-08-16,0.8945
2006-02-20,0.837
1982-12-21,1.0347
2005-01-25,0.7717
1986-10-02,0.9474
1986-12-24,0.9307
2010-10-25,0.7154
2000-09-08,1.1545
2004-03-23,0.8129
2005-09-22,0.8234
1982-09-16,1.0609
2014-06-23,0.7357
1984-08-07,
1985-01-10,1.4077
2004-06-22,0.8272
2007-10-08,0.711
1993-02-10,0.8286
2009-01-20,0.7745
1978-07-18,0.7604
2011-09-27,0.7334
1977-03-11,0.8342
1975-09-09,0.7952
2003-01-15,0.9445
2000-06-06,1.0431
2006-04-07,0.8255
1991-10-07,0.8046
1989-01-20,0.8804
2004-07-20,0.808
1982-07-22,1.024
2007-05-10,0.7401
1975-05-21,0.7272
1978-10-31,0.6615
2005-09-30,0.8294
2008-12-10,0.7698
1999-06-23,0.9697
2015-08-27,0.8917
1986-11-24,0.9524
2002-01-21,1.1322
1978-10-24,0.686
1993-07-15,0.8721
1984-10-26,1.3593
2005-11-17,0.8527
2016-12-09,0.9491
1998-03-04,0.929
1990-03-26,0.8181
1982-07-02,1.037
1990-11-14,0.7053
1979-08-20,0.6951
2001-10-09,1.0891
1977-11-28,
1987-01-16,0.8784
1982-10-27,1.0772
2001-07-23,1.1521
1993-08-13,0.8832
1989-04-25,0.888
1995-08-01,0.7265
1987-10-20,0.8593
1989-09-21,0.9241
1980-11-04,0.7326
1986-08-05,0.9792
1985-10-24,1.2092
2016-06-16,0.8971
1996-08-08,0.7652
1999-08-23,0.9452
2001-02-26,1.0993
1992-11-30,0.7922
1984-09-26,1.3796
2012-05-02,0.7603
2007-12-13,0.6847
2007-07-18,0.7242
1992-08-13,0.7021
1981-08-28,0.9593
2012-06-21,0.7932
2004-10-29,0.7862
1996-08-13,0.7623
2015-10-16,0.879
1980-02-15,0.668
1989-09-06,0.939
2015-02-27,0.8915
2014-07-15,0.737
2008-05-23,0.6342
2017-02-13,0.943
1981-07-07,0.9513
1980-12-04,0.746
2007-08-21,0.7412
1976-04-01,0.8384
2007-06-13,0.7516
2012-11-16,0.7871
1994-04-18,0.8762
1976-08-17,0.8467
1990-03-14,0.8181
1978-01-06,0.7839
2007-06-25,0.7433
2006-10-04,0.7881
2007-09-10,0.725
2009-05-28,0.7173
2005-10-24,0.8345
2013-03-11,0.7684
1977-11-21,0.8131
2009-08-10,
2017-01-26,0.9371
1982-04-20,0.9872
2008-04-14,0.6313
2005-04-14,0.7807
2005-10-05,0.8365
1992-12-31,0.8085
2010-03-04,0.7348
1984-08-09,1.2979
1993-01-29,
2000-09-20,1.1799
1980-10-30,0.726
2005-05-23,0.7949
1990-05-21,0.7908
1980-07-18,0.6734
1983-06-02,1.1184
1980-09-18,0.69
1998-02-18,0.9294
2006-08-16,0.778
2003-07-25,0.8666
2008-12-29,0.7026
1990-07-05,0.783
2010-05-12,0.7886
2014-11-17,0.8028
2012-05-08,0.7695
1975-05-15,0.7343
1993-07-30,0.8882
1981-02-17,0.8432
2007-08-01,0.7312
1994-06-14,0.8403
2005-06-21,0.8241
2014-06-09,0.7357
2002-12-23,0.9739
2013-06-18,0.7467
1989-03-06,
1978-04-07,
1997-03-20,0.864
1987-06-30,0.8724
2013-04-04,0.778
1992-07-30,0.7122
2002-06-21,1.032
2001-02-13,1.0857
1996-01-11,0.749
2002-01-29,
1985-03-21,
2005-10-20,0.8347
2016-03-01,0.9208
1977-01-31,
1979-12-21,0.6685
2003-09-04,0.9176
1985-02-04,1.4296
1988-06-02,0.8292
1997-05-15,0.8676
1999-06-29,
1979-07-23,0.6886
2000-09-22,1.1344
2012-11-13,0.7867
1999-11-10,0.9583
2017-09-13,0.8391
1990-12-03,0.7221
1988-12-23,0.8512
2008-09-12,0.7054
1986-01-30,1.0942
1995-07-04,0.7325
1977-03-11,0.8342
1988-04-07,0.805
1975-01-29,0.7429
2013-05-21,0.7768
1992-10-06,0.714
1996-07-08,0.7836
1980-10-22,0.7161
1975-08-18,0.7915
2007-08-07,0.7265
1980-03-05,
1976-04-30,0.8476
2000-09-13,1.1571
1986-12-12,0.9553
2001-04-26,1.1089
2000-06-02,1.0592
2005-04-15,0.7734
2005-12-12,0.8365
1983-08-09,
1978-01-31,
1996-02-08,0.7669
1977-03-08,
1992-10-14,0.7284
1987-07-09,0.877
1997-02-17,0.8678
1992-06-05,0.7618
1977-02-17,
2015-09-25,0.8951
1996-06-06,0.786
2000-02-01,1.0281
2011-10-31,0.7169
2009-07-01,0.7078
2008-12-15,
1998-12-18,0.8509
2009-08-24,0.6983
2014-11-06,0.8041
1993-03-24,0.8245
1986-09-11,0.9802
2004-01-19,0.8081
2003-09-08,0.901
2000-12-11,1.1392
1980-05-22,0.6878
1978-09-29,0.722
2013-07-18,0.7639
2013-03-18,0.7717
1976-02-05,0.8145
2003-09-02,0.9203
2008-06-19,0.6456
2008-01-28,0.6759
1995-08-10,0.7446
1993-03-18,0.8384
1985-04-04,1.4219
1985-06-03,1.3719
1993-04-13,0.7979
2003-08-21,0.9122
2017-06-01,0.8908
1976-09-17,0.8383
1978-03-03,0.7615
2010-12-24,0.7625
1981-10-26,0.9246
2008-06-27,0.6349
1993-06-15,0.8205
2013-09-09,0.7545
1996-01-25,0.7685
1999-04-09,0.9279
1995-11-06,0.7428
1976-12-30,0.8214
2004-12-30,0.7337
1991-11-07,0.7845
1981-08-12,
1997-10-13,0.8933
2004-12-23,0.7405
2005-03-17,0.7473
1996-07-04,0.7809
2003-01-24,0.9248
2000-07-25,1.0622
2015-08-11,0.9053
2000-04-05,
2008-02-15,0.6807
1977-08-01,0.8254
1999-10-05,0.9362
1989-01-13,0.8735
1982-02-05,
2007-06-18,0.7465
2007-04-16,0.7381
1979-02-23,0.7027
1984-09-26,1.3796
1980-03-27,0.7319
2016-12-16,0.9606
1982-01-04,0.8992
2000-09-22,1.1344
1996-11-11,0.7689
2002-05-08,1.1007
1977-10-06,0.8241
2008-11-07,0.7822
1978-06-22,0.7707
1975-04-10,0.7457
1976-06-02,0.8527
2011-01-11,
2015-03-20,0.9267
1992-12-11,0.785
2013-09-03,0.76
1985-04-16,1.3571
2015-07-08,0.9037
1996-12-05,0.7943
2015-02-06,0.8815
1997-01-09,0.8034
2000-11-03,1.1583
2004-02-11,0.7889
1980-05-23,0.6848
1998-03-05,0.9339
1977-09-08,0.8311
1999-10-07,0.9318
1981-06-16,0.9164
1977-02-28,0.8311
1987-04-14,
1976-10-20,0.8335
2013-02-26,0.7649
2013-01-11,0.7493
1987-06-17,0.8704
1975-08-14,0.7933
1984-11-13,1.3133
1987-03-17,0.8739
1988-12-07,0.8411
1980-03-28,0.7342
2002-03-25,1.1405
1979-11-27,0.676
2008-01-22,0.6842
1992-06-30,0.7302
2016-12-19,0.9582
2003-05-01,0.8879
1983-07-01,1.1226
1988-11-11,0.8352
1995-03-17,0.7489
1987-05-27,0.8683
1997-06-16,0.8827
1987-04-13,0.8614
2004-05-14,0.8435
1993-09-03,0.8408
2013-09-25,0.7403
1977-12-23,0.7914
1998-06-12,0.9215
1998-10-01,
2008-05-27,0.6361
1990-12-18,0.7137
1985-07-23,1.2884
1977-01-19,0.8342
2013-04-02,0.7789
2003-11-20,0.839
1991-01-25,0.7137
2003-09-11,0.894
2006-10-31,0.7835
1976-10-18,0.8404
2002-12-11,0.9916
1991-09-12,0.8075
2003-12-31,0.7929
1978-07-31,0.7499
1994-06-02,0.8434
2013-08-12,0.7522
2017-05-24,0.8941
1989-06-02,0.9332
2000-06-12,1.0485
1984-07-24,1.2858
2012-06-06,0.8002
2016-12-20,0.9638
1979-07-18,0.6863
2014-01-13,0.7324
1980-02-27,0.6765
1985-11-04,1.187
2017-10-17,0.851
2009-11-12,0.6718
1983-05-12,1.0771
1998-12-14,0.8447
1991-01-08,0.7348
1979-07-24,0.6879
1996-08-20,0.7671
1994-07-27,0.8097
1989-01-11,0.8714
2006-12-20,
2005-10-28,0.8266
2003-10-16,0.8552
2016-03-09,0.9085
2000-04-28,1.0977
2017-07-21,
1989-08-22,0.9275
2005-04-21,0.7629
1978-10-20,0.688
2006-04-24,0.8086
1975-09-29,0.8233
1997-03-07,0.8783
2004-06-21,0.8269
1992-11-19,0.7793
1997-06-27,0.8858
2001-07-17,1.1743
1982-12-29,1.0207
2003-06-26,0.8734
2013-05-10,
1986-01-03,
1982-10-18,1.0652
1986-01-27,1.1049
2003-02-27,0.9303
1990-01-10,0.809
